Mean IP,Std IP,Excess krutosis IP,Skewness IP,Mean DM-SNR,Std DM-SNR,Excess kurtosis DM-SNR,Skewness DM-SNR,Class,,,
144.125,46.05957419,-0.163717546,-0.234824956,1.669732441,14.22233112,12.1857376,178.2883233,0,,,
133.21875,44.54911922,0.01450983,-0.010261929,3.230769231,17.2609402,7.991772537,79.74024863,0,,,
128.5859375,52.23961131,0.043884456,-0.355832277,2.821906355,19.18234683,8.542239759,82.12899452,0,,,
124.6640625,52.67015244,0.050878103,-0.293811971,1.689799331,13.68451006,11.85657133,170.9244113,0,,,
130.640625,50.3760444,-0.278637857,-0.200793737,11.64297659,41.90497842,3.60267656,11.95490358,0,,,
85.2265625,36.12266749,0.663930956,2.765535821,2.681438127,15.87033654,8.498761341,90.54841258,0,,,
110.9609375,54.94875487,0.29411122,-0.440820048,2.116220736,13.22296716,10.36185738,146.0051108,0,,,
100.875,47.84382144,0.493501349,0.497478381,3.18645485,19.51663857,9.355866733,103.2454275,0,,,
100.5703125,44.44759618,0.445197499,0.441157681,2.477424749,15.41023176,8.979744515,102.762382,0,,,
120.1015625,47.97115667,0.050715003,-0.002818045,4.076086957,27.86803104,7.049998329,49.69810711,0,,,
118.65625,51.44800736,0.192530039,-0.246058764,4.381270903,25.85378459,6.471100908,43.2935488,0,,,
107.1328125,48.17957475,0.53803121,0.13656392,3.414715719,22.14131229,7.151960748,54.40721817,0,,,
87.234375,38.28990655,0.542674678,2.142248243,2.248327759,16.91339455,9.981686139,112.550422,0,,,
119.296875,54.58184213,0.14948043,-0.423033324,3.403010033,20.94980761,8.005145028,73.3004279,0,,,
134.9453125,46.82936255,-0.111573701,0.238256242,2.783444816,15.10329296,8.80685393,103.7039606,0,,,
118.8828125,55.16291512,-0.024708789,-0.471540254,2.035117057,16.2679416,11.12452937,141.338692,0,,,
117.96875,60.45012633,0.124920559,-0.83059935,51.6229097,64.66969674,0.871261494,-0.285606212,0,,,
136.703125,55.21525482,-0.138694079,-0.457520726,3.048494983,19.55006409,7.873036125,69.09910524,0,,,
107.1328125,53.04499433,0.476313061,-0.168465927,139.6948161,73.30647405,-0.513711946,-0.776173289,0,,,
123.9140625,52.56618259,-0.033775958,-0.540122547,1.734113712,13.6134969,12.24179184,185.6107629,0,,,
137.046875,46.99266222,-0.170622827,-0.206330465,3.510033445,20.47297917,6.897489665,54.4839042,0,,,
145.2578125,41.40090694,-0.089788118,0.513410976,2.440635452,15.16560713,9.604934896,115.673773,0,,,
99.3671875,42.07951385,0.517748409,0.985562876,3.193143813,19.75164325,7.931934171,72.93329357,0,,,
124.546875,49.13149756,0.247924602,-0.255091601,2.035117057,12.7417271,10.38450627,153.11194,0,,,
115.4765625,47.0451852,0.093706462,-0.148988103,1.621237458,16.15868789,11.58837049,146.0126763,0,,,
134.40625,49.94269177,-0.086435811,-0.352991161,1.350334448,11.5188594,13.42282403,234.4747022,0,,,
97.9921875,48.23307606,0.46665732,0.385781704,2.060200669,16.86082281,9.100715138,90.94162977,0,,,
123.9296875,56.50209946,0.244419696,-0.313061749,1.827759197,13.66624746,11.47522702,163.8154294,0,,,
97.4375,40.37185553,0.526224097,1.496490755,2.105351171,16.76626465,9.734324035,106.52466,0,,,
119.03125,45.62687282,-0.070863795,0.101826857,2.679765886,14.86180348,8.510970307,99.34315422,0,,,
106.3125,44.60079,0.486175664,0.427981234,2.306856187,17.95307856,10.23131013,114.9535041,0,,,
122.109375,46.44977704,-0.071051027,0.198942255,1.076086957,10.33081875,16.76752255,349.9982458,0,,,
124.90625,49.86159555,0.080742814,-0.145408139,1.976588629,13.9072821,9.856802631,125.2004921,0,,,
134.3125,49.22790589,0.176463691,-0.139318439,2.419732441,15.15685255,8.628962742,95.68727874,0,,,
104.265625,47.78834919,0.355374671,-0.04856808,3.293478261,23.45910106,7.692720848,61.01980244,0,,,
102.609375,47.79190478,0.305027778,-0.077261984,0.780936455,9.434185213,19.66997298,469.3697888,0,,,
137.9140625,42.67446312,0.029335768,0.064701816,1.256688963,11.72162469,13.3860628,225.6747437,0,,,
145.25,69.81594105,-0.546115852,-1.16179845,194.2215719,47.99632688,-1.878412834,3.390716307,0,,,
85.0234375,39.78466744,0.544760538,1.451091464,1.676421405,12.2118211,11.42845765,179.0176368,0,,,
120.6796875,48.42809321,0.161240379,-0.18552303,3.983277592,19.81692263,6.358716429,49.8674762,0,,,
141.5078125,48.82094135,-0.038178384,-0.263635284,4.87458194,21.85749658,6.611639425,54.37984267,0,,,
111.2890625,54.21674562,0.175471767,-0.457104847,4.986622074,26.09161544,5.922827542,37.50829371,0,,,
118.1640625,50.28058419,-0.035576218,-0.443982435,15.60367893,48.41209445,3.065684943,8.223162556,0,,,
140.671875,50.62007837,-0.065826331,-0.366698198,4.367056856,21.63519874,6.274583786,44.99726639,0,,,
124.75,46.21383721,0.524327128,0.458189955,5.446488294,27.55231532,5.95390453,38.38624555,0,,,
114.046875,50.13666625,0.203115505,0.125808352,3.281772575,22.38351569,7.565893484,60.40451674,0,,,
106.8515625,48.63866933,0.319317467,0.548142414,1.491638796,13.83161145,12.46782468,180.2984337,0,,,
116.046875,44.57522774,0.3128443,0.684997617,2.872909699,16.39624014,8.261596418,86.97746613,0,,,
122.203125,47.04176326,0.239223721,-0.06084575,2.380434783,15.18971175,9.031702239,102.596734,0,,,
135.078125,40.08401516,-0.005035818,0.555520284,3.887123746,23.03200045,6.531164867,45.39248688,0,,,
93.359375,44.90888943,0.582497043,0.598259241,1.825250836,12.34646434,11.45502604,177.6668327,0,,,
103.03125,40.96033476,0.366412221,0.716351484,2.517558528,14.959327,8.73520405,100.6505895,0,,,
155.546875,55.95964776,-0.377205923,-0.580461025,93.48327759,77.40828355,-0.336216203,-1.786259836,0,,,
145.8984375,51.39565276,-0.412944762,0.038232666,6.017558528,31.80538426,5.812720896,34.37509879,0,,,
111.0078125,49.52548209,0.23237183,0.018906116,2.04180602,15.46913827,9.844001043,115.0261751,0,,,
124.5546875,52.492977,-0.067351452,-0.33391402,6.028428094,28.9749493,5.223983166,28.30368744,0,,,
103.4453125,50.02683789,0.567539157,0.1142111,2.718227425,17.27584687,9.728596083,112.2838944,0,,,
141.15625,49.02796356,-0.111088336,-0.054118624,1.336120401,10.99083228,14.65963718,278.2370854,0,,,
127.9375,49.8102258,0.344480634,-0.212723582,15.02006689,49.71629813,3.229945068,9.082816316,0,,,
99.3359375,48.79793754,0.32766309,-0.100266109,3.415551839,19.89753163,7.119517604,58.84462891,0,,,
152.8359375,47.87675867,-0.248918484,-0.027083461,36.25585284,63.88265076,1.833700834,2.479159628,0,,,
113.171875,50.39873966,0.220765172,-0.096921544,1.58361204,12.26827484,12.84619649,209.1301535,0,,,
110.5625,51.70072382,0.40563614,0.112888262,0.93812709,12.34134842,16.20865178,289.2134088,0,,,
135.6328125,54.91226967,-0.018771751,-0.635800869,11.07190635,37.17806983,3.594327449,12.86667887,0,,,
95.375,40.80134802,0.251214803,0.998484848,2.742474916,18.71960596,9.40906347,102.1306576,0,,,
105.2734375,44.94366523,0.457031468,0.549779833,1.336120401,14.56282892,12.40627476,167.441533,0,,,
117.046875,40.17420258,0.411268616,1.195732793,2.10451505,14.8142325,9.673114783,113.5618579,0,,,
113.25,38.48904065,0.328637308,1.287761768,0.867892977,10.27006264,16.67538472,346.130473,0,,,
91.4140625,42.18088417,0.336397824,0.700548238,2.386287625,14.11134459,9.300448124,118.070421,0,,,
115.7890625,53.7428269,0.196699506,-0.525729536,16.20234114,53.07266926,3.161246497,8.496515734,0,,,
87.4921875,48.58915711,1.08793288,1.226100829,13.48076923,42.15783527,3.052826039,8.164593538,0,,,
126.9296875,44.28956275,0.076327609,0.144185739,1.394648829,11.63864102,13.08523408,223.4211301,0,,,
131.828125,35.14992651,-0.006715661,1.693808743,1.736622074,15.50897992,11.87977637,160.7234996,0,,,
101.609375,43.32115433,0.444577436,0.525959552,2.93729097,17.9477199,8.283698825,81.27268635,0,,,
107.640625,41.19821264,0.515300791,1.241882,2.058528428,13.95968583,10.8367474,145.6242679,0,,,
106.8359375,53.78905229,0.023822116,-0.397320774,2.370401338,12.81867733,9.766991951,143.2327912,0,,,
110.59375,50.75714813,0.233798252,-0.415347091,2.93645485,17.2921283,7.58404583,70.64036309,0,,,
110.6875,49.07770465,0.165637097,-0.390078389,1.273411371,12.17196991,13.07487966,209.3650704,0,,,
112.2109375,40.22896429,0.380674692,0.779623807,2.262541806,15.10558054,9.570015921,111.8705814,0,,,
132.953125,42.57986235,0.048086321,0.328234918,3.389632107,17.80079363,7.559829288,70.51592962,0,,,
120.859375,49.11605109,-0.076935905,-0.190725158,3.404682274,17.65969027,7.040095947,61.71572934,0,,,
126.53125,50.96106625,-0.000433127,-0.376202864,5.220735786,28.55238871,5.834884893,34.78529594,0,,,
110.3125,50.20983314,0.58915332,0.289154427,2.033444816,17.88098573,9.997407259,106.8577645,0,,,
129.125,54.51676921,0.020822488,-0.440525079,7.420568562,34.31186225,4.829376097,23.02611768,0,,,
114.671875,44.81317283,0.313134679,0.637764041,2.982441472,16.29618806,8.961452119,102.3229783,0,,,
117.59375,48.94279785,0.152879271,-0.134784015,2.238294314,13.34395402,9.836333952,135.2829072,0,,,
120.7578125,41.30351568,0.00323563,0.578246191,1.538461538,12.44187929,11.94628744,184.8005859,0,,,
145.1875,51.05446693,-0.194443379,-0.210290862,7.038461538,30.98133313,4.997688197,26.49005706,0,,,
122.5078125,47.25925771,0.109085269,0.569637723,13.36789298,46.95055507,3.594360164,11.86174955,0,,,
96.015625,41.8008643,0.424244807,1.127660711,4.321906355,23.60256679,7.150580862,56.26837847,0,,,
123.2734375,37.80081738,0.294247304,0.976487082,0.865384615,10.23663689,17.32780043,365.4622674,0,,,
124.0546875,45.90416454,-0.026965672,-0.024383727,1.890468227,11.8224268,11.51349081,194.3162001,0,,,
100.0078125,54.78587525,0.629075907,0.167140852,0.827759197,10.68805629,16.67351345,326.2116297,0,,,
116.875,51.07760639,0.082556837,-0.213326853,1.636287625,14.15882157,11.99424384,168.4974614,0,,,
124.2265625,44.60349882,0.132288777,0.235172101,2.455685619,15.09226505,8.718729339,97.67946437,0,,,
88.515625,36.95816562,0.638042654,2.003094035,1.339464883,11.38098871,13.46506939,238.679439,0,,,
107.25,52.22397677,0.891819809,0.254157798,3.740802676,23.02869464,7.978906724,68.01489165,0,,,
95.6015625,52.56281062,0.530872208,-0.084731413,2.410535117,14.21688863,9.406061731,118.4317915,0,,,
102.3671875,49.8420742,0.32951523,0.180464824,1.918896321,14.84679658,11.04450759,141.9361191,0,,,
113.515625,52.72644385,0.410962049,-0.311022532,3.266722408,17.57301813,7.135802642,63.39535468,0,,,
111.546875,50.43589052,0.2220262,0.005012485,2.721571906,17.19838707,8.42727806,83.38159361,0,,,
91.2265625,45.16518551,0.525521801,0.709620319,2.662207358,16.70723542,9.242749149,104.4090841,0,,,
117.8828125,35.6047357,0.22005801,2.288628575,1.454013378,12.44225696,14.95265938,274.3966559,0,,,
119.6171875,56.5420365,0.329272361,-0.321367122,3.281772575,21.00095639,7.757080276,66.08406632,0,,,
128.765625,52.46389895,0.149426015,-0.309529847,1.835284281,16.07732546,10.70291909,130.121044,0,,,
124.1484375,51.44689159,-0.103200771,-0.454706547,3.196488294,22.74445107,7.574528363,59.2411731,0,,,
134.2109375,56.06715454,-0.414526633,-0.614583864,160.1647157,33.58153547,-1.462512109,3.137145579,0,,,
134.4375,50.13353263,-0.120135845,0.139724199,2.530936455,14.48952613,8.864714604,106.960286,0,,,
119.109375,46.4181461,0.308951068,0.88210259,3.18729097,22.12725522,7.596303625,59.98604912,0,,,
129.3984375,48.87169743,-0.058827497,0.028588762,3.908862876,23.31554425,6.783178131,49.95318129,0,,,
115.8984375,55.62933127,0.382114814,-0.299731538,1.622073579,11.4217996,12.81936479,230.372885,0,,,
135.65625,52.42978005,0.194884581,-0.315938907,11.2909699,41.88408457,3.6589593,12.15849193,0,,,
96.9375,37.01198075,0.563277119,1.586785985,1.606187291,11.91018206,12.73793927,213.6194168,0,,,
133.1640625,52.98198063,-0.132383847,-0.49394484,27.84448161,66.77087985,2.141015131,2.898545592,0,,,
129,46.19236273,0.29024413,0.398319787,2.617056856,18.08763995,8.727067078,89.94329402,0,,,
109.2734375,43.18595599,0.313899289,0.87596966,2.010869565,18.99354887,10.61735033,118.0708248,0,,,
132.2421875,50.40798332,0.088197563,-0.396905889,2.4590301,20.03268634,9.433584188,96.76350981,0,,,
121.8828125,48.94282715,0.127892868,-0.145795132,2.431438127,14.4690125,9.0635211,108.6173716,0,,,
139.9140625,50.55983883,-0.002704938,0.004999074,17.13210702,51.81305739,3.028327459,7.880316735,0,,,
113.78125,48.99552555,0.072764023,-0.461707837,1.977424749,13.47561871,10.8680339,155.0553261,0,,,
114.1640625,55.98852803,0.373026839,-0.404661556,3.172240803,21.98917563,8.184313606,71.82843722,0,,,
113.4453125,50.04885248,0.120138506,-0.094491025,4.127926421,25.02689903,6.469516182,43.39530595,0,,,
133.640625,52.53105248,-0.116864396,-0.469219404,1.25,11.7200572,14.05468247,241.8237051,0,,,
103.9921875,47.41563167,0.267612084,-0.146712589,1.983277592,13.3659474,10.30719954,140.138186,0,,,
119.484375,51.89065793,0.12227945,-0.343708533,147.867893,88.06758164,-0.895587808,-0.944925133,0,,,
138.6875,46.71016853,0.051408079,-0.249398712,2.591973244,15.19793824,8.388079536,92.35484904,0,,,
111.4921875,37.79405461,0.417372519,1.241506918,0.905518395,10.69109918,16.46840703,325.1141341,0,,,
120.2734375,49.00218663,0.071810806,-0.04539019,2.055183946,13.28439745,10.34343033,143.6804911,0,,,
126.453125,57.03944076,-0.023372056,-0.664410098,6.794314381,33.45307452,5.232809035,27.25283254,0,,,
132.8046875,47.50938371,0.231969185,0.222906464,6.474916388,31.42738947,5.129647528,26.27498482,0,,,
124.046875,48.95722932,0.034262891,-0.168790761,2.047658863,17.45343263,10.30828228,114.761837,0,,,
89.96875,41.19180317,0.567477926,0.817255547,1.652173913,15.63690495,11.28031198,141.4058871,0,,,
117.6640625,43.18750495,0.294478784,0.659631368,0.571906355,9.685127034,20.11245561,455.9279939,0,,,
121.453125,56.81038354,0.183779858,-0.307962455,2.574414716,14.77185409,8.85867613,102.7595113,0,,,
137.8046875,50.83829428,-0.154546501,-0.299780852,7.118729097,30.89231946,5.400140483,31.65353051,0,,,
122.359375,40.86596505,-0.044778541,1.037037605,2.130434783,17.70582855,11.15302538,137.2621292,0,,,
122.1640625,43.46061028,0.176179954,0.567608462,1.752508361,12.49243057,10.83244094,163.8141962,0,,,
120.5546875,50.63793177,0.191016523,-0.114751765,4.935618729,26.21837229,6.166379507,41.007459,0,,,
111.1171875,36.37942866,0.111115682,2.040053147,2.685618729,16.88847425,9.236278806,101.8586094,0,,,
129.0703125,67.01576116,0.06545556,-0.94416477,14.2583612,46.19832525,3.224168072,9.246702729,0,,,
124.765625,48.04481703,0.088195569,-0.220829344,3.858695652,18.29663418,6.484498316,53.26879663,0,,,
92.6875,40.58781952,0.483733298,1.299760009,8.284280936,33.29672195,4.36817959,19.27459313,0,,,
105.3671875,46.81610819,0.192678751,0.312145393,2.72909699,22.55428656,8.670668078,76.43246593,0,,,
114.0703125,46.82033205,0.319760702,0.160469435,1.204013378,12.36208942,13.24643655,207.366179,0,,,
105.3046875,32.26151892,0.525721633,3.699238409,2.316889632,15.89626959,8.751620115,92.61765241,0,,,
120.15625,40.89610264,0.194714297,0.342030315,1.533444816,15.92030902,12.75134234,177.0700931,0,,,
127.8046875,53.55838791,0.119318565,-0.360250434,1.923076923,12.25580618,10.79403768,170.1499551,0,,,
121.4375,55.06725292,0.111086537,-0.303482797,2.585284281,17.04794295,9.237046919,99.2743284,0,,,
137.2109375,54.80001316,-0.229217196,-0.226377249,1.349498328,12.80409077,12.66849136,192.9543546,0,,,
84.8828125,36.87576717,0.491004126,2.518144142,1.52173913,14.12096673,12.56871346,178.0556245,0,,,
113.5859375,57.36104505,0.206403937,-0.661606668,4.474080268,26.21808773,6.486768204,44.15021749,0,,,
135.828125,47.23976565,-0.061783645,-0.305729848,5.590301003,28.63758738,5.724970022,34.24100931,0,,,
119.84375,44.4317309,0.24561205,0.945314205,0.723244147,9.811151333,18.51916491,413.382025,0,,,
122.6796875,58.82932591,0.011048474,-0.694777891,6.754180602,32.20621953,5.191809214,27.86806641,0,,,
113.0703125,49.88254698,0.212985909,-0.24729305,2.275083612,13.38260294,9.648232285,131.0576903,0,,,
121.140625,54.98817122,0.097811212,-0.480920149,1.164715719,13.77550996,13.78602442,204.8889146,0,,,
117.96875,53.61858025,0.141975954,-0.238080552,1.846153846,12.74989974,11.42270187,172.7407405,0,,,
95.765625,43.60609984,0.900140778,1.57913225,1.489966555,16.50293578,11.9329675,148.1495697,0,,,
121.9140625,50.96307293,-0.001420464,-0.145053089,23.2458194,58.0422788,2.266060352,3.5636064,0,,,
92.484375,45.94612748,1.064898655,1.758076947,14.57692308,44.90510175,3.280750752,10.02026334,0,,,
115.8828125,48.98048417,0.126617465,0.147435484,2.77006689,16.33250264,8.666223212,95.91819943,0,,,
115.484375,53.63388393,0.325621887,-0.447587468,1.464046823,17.01213058,12.97023796,172.5295044,0,,,
138.7109375,51.02207738,-0.282111959,-0.201963853,3.173076923,18.21093365,8.101454381,78.59526328,0,,,
139.0625,45.2166227,-0.078314617,0.313389479,4.842809365,24.86018509,6.148078113,41.4055912,0,,,
130.6484375,49.76312481,-0.108507474,-0.475103702,3.980769231,21.23114071,6.989964363,55.28489273,0,,,
122.4453125,56.601652,0.234365425,-0.30680837,3.701505017,20.38493356,7.430527236,63.81595558,0,,,
88.109375,36.96582763,0.731360034,2.426171674,3.85451505,24.43304765,6.853368689,49.06597862,0,,,
123.6171875,52.16307379,0.032634719,-0.359665022,0.701505017,9.05189596,21.20130294,542.7889663,0,,,
128.1171875,45.50714592,0.197436315,0.335259573,3.775919732,18.96357066,6.788435238,57.75732275,0,,,
130.2734375,58.02016283,0.032684959,-0.543944115,39.42892977,66.59478471,1.516460084,0.962192789,0,,,
118.03125,49.03282343,0.301117934,-0.075077997,7.844481605,33.0073605,4.413993234,19.36410073,0,,,
88.15625,33.5997669,0.854346615,3.610585758,2.660535117,18.96287028,8.350747036,77.19539925,0,,,
122.7734375,54.76287161,0.398920358,-0.452670971,2.307692308,19.6312743,9.227923285,88.59106743,0,,,
144.5546875,49.36832369,-0.134165552,0.003438096,4.556856187,27.77542425,7.012918477,50.59069134,0,,,
107.34375,49.38266357,0.270491314,-0.011700292,5.205685619,25.19929595,5.738398688,35.87435188,0,,,
135.1640625,50.8525407,-0.016696439,-0.065704606,6.810200669,29.7912177,4.928023655,25.83941433,0,,,
104.4375,42.27657263,0.339560008,0.785962419,1.407190635,14.22844841,11.83290092,156.7896558,0,,,
119.0546875,54.03041802,0.162346496,-0.522796705,6.133779264,28.42264329,5.473617053,32.6685493,0,,,
113.5,51.22590897,0.733194872,0.011067008,2.689799331,19.64164565,9.735816119,102.2003409,0,,,
117.71875,47.40202684,0.160251379,-0.346978043,3.451505017,19.74829461,7.847568828,71.22529306,0,,,
117.0859375,56.77780532,0.116385176,-0.687688373,27.71655518,54.83638565,2.031590564,3.197074818,0,,,
123.7734375,55.18027484,-0.009880197,-0.286701399,4.182274247,22.59314174,6.94701585,54.69640371,0,,,
92.8984375,39.57821367,0.656682405,1.920614822,3.118729097,19.31660913,7.838431894,70.34845291,0,,,
113.234375,41.06806172,0.170785423,0.62067663,7.860367893,35.19275258,4.842523402,23.6539371,0,,,
128.4609375,44.40789315,-0.035675849,-0.169525859,4.656354515,22.13461706,6.323110219,46.65180069,0,,,
113.8203125,46.79684044,0.155816575,0.288124097,2.547658863,18.89568892,9.391013154,96.98527908,0,,,
121.6640625,58.29025934,-0.020447495,-0.522646951,3.785117057,21.76873304,7.27615987,59.84319176,0,,,
124.15625,58.11497729,0.009410779,-0.605070987,8.367892977,30.27957974,4.619652607,23.54194857,0,,,
99.390625,38.87283643,0.487044298,1.35293587,1.508361204,12.94143343,11.27690956,160.1012848,0,,,
101.890625,35.76905838,0.563302536,1.868518235,1.81187291,12.6797666,10.77185353,159.8826524,0,,,
134.296875,55.50188051,-0.368056102,-0.257826323,145.7675585,95.57305328,-0.444024708,-1.533214208,0,,,
115.765625,49.98022802,-0.090444145,-0.160616853,2.505852843,14.09371877,8.918366228,110.5133313,0,,,
95.3125,38.00056537,0.567497857,1.742639341,3.647157191,20.19162175,6.949442739,56.15759513,0,,,
103,54.06506497,0.375239072,-0.346317476,0.892140468,9.299867214,19.51418001,482.143733,0,,,
95.28125,38.0057433,0.680264594,2.195606362,2.143812709,17.32304862,10.22465381,116.8027291,0,,,
104.09375,48.8443698,0.376455318,-0.106868975,3.387959866,22.44193523,8.83353665,84.1687318,0,,,
126.34375,52.10812639,0.100115292,-0.400394589,1.58277592,13.51113764,12.39913309,185.0189968,0,,,
130.3125,45.25427293,-0.049795135,-0.005775005,3.549331104,21.14411628,7.605380971,64.46041288,0,,,
116.6953125,46.3816637,0.192451012,0.551805051,1.415551839,11.60096261,13.37272802,232.9541073,0,,,
110.8359375,43.12876385,0.365057095,0.493412169,2.861204013,19.06161809,8.289132553,76.62971378,0,,,
121.84375,53.58615106,0.139425498,-0.503300854,32.60535117,54.60369324,1.977399488,4.032597007,0,,,
101.6640625,42.11095414,0.060506612,0.833298374,1.976588629,18.67105106,10.40860435,113.1377025,0,,,
90.609375,41.01376186,0.544927631,0.915319641,1.776755853,13.90523932,11.45874085,160.7890124,0,,,
108.6875,54.38358409,0.223898891,-0.531247702,2.606187291,18.16160994,9.409294379,99.68367055,0,,,
94.796875,38.88913718,0.578815118,1.518397665,2.032608696,13.89496336,9.891474772,126.4054267,0,,,
116.8671875,46.6993996,0.693891075,0.793774617,1.560200669,13.40614175,11.12809746,151.2436066,0,,,
138.0703125,39.56189446,-0.055911309,0.822521503,2.596153846,15.40794062,9.314489901,110.8283619,0,,,
112.796875,44.50813819,0.229526973,0.126304521,4.898829431,27.29111544,5.956797914,36.22838901,0,,,
111.984375,55.5876257,0.167490851,-0.143090109,1.724080268,12.39723464,11.7745843,183.6719699,0,,,
111.6171875,46.75152422,0.380695309,0.472828155,1.296822742,12.11606454,13.89925162,233.0335255,0,,,
103.953125,33.43997873,0.595682566,2.839201968,3.671404682,18.82652415,7.407807572,66.48993913,0,,,
103.4921875,51.45279938,0.53135796,0.219325132,1.661371237,15.00255985,10.51573654,125.5837732,0,,,
90.0390625,45.37868483,0.398257874,0.142018381,2.050167224,15.93299594,10.28899807,121.3677921,0,,,
85.4609375,51.88778492,0.70713993,0.415418048,26.33277592,56.48789756,2.041762643,2.829611217,0,,,
130.578125,42.5449412,0.056708501,0.40531565,5.35451505,26.36874616,6.005304399,38.40078839,0,,,
96.4609375,45.88196513,0.280990782,0.103932994,2.539297659,18.56812353,9.648781362,107.0390877,0,,,
131.234375,52.3335881,0.299241365,-0.260850302,2.470735786,16.07694645,8.994280338,97.99705174,0,,,
109.71875,49.62105424,0.05019999,-0.355366411,2.123745819,13.44951186,10.10721496,137.6742238,0,,,
138.65625,55.9031581,-0.028714199,-0.469846623,2.509197324,14.6915015,9.232483874,110.457895,0,,,
107.3984375,39.55442055,0.302919498,1.012960613,1.061036789,12.25968133,14.27170128,232.9682856,0,,,
125.3046875,68.89445716,-0.048067499,-1.21569648,202.0234114,18.39371858,-2.205527419,14.87384406,0,,,
103.0546875,52.53277379,0.395667425,0.120151039,2.626254181,20.35520558,9.143592569,89.0452472,0,,,
109.2890625,48.76284324,0.302684121,-0.403202139,128.6571906,77.77351911,-0.787979675,-0.921648767,0,,,
110.0625,41.78960509,0.314973781,0.949607938,1.611204013,13.43926664,11.80778947,170.3712138,0,,,
94.5546875,39.93076207,0.659774666,1.53300253,1.030100334,11.61185663,15.36656401,274.5469699,0,,,
121.7109375,43.35448945,0.195039344,-0.113305108,4.622073579,27.71261948,6.313736844,40.42701719,0,,,
131.59375,52.18932444,0.094119274,0.006717872,3.363712375,19.54915734,8.168628883,76.56377593,0,,,
111.3046875,46.41634925,0.470392824,0.41218143,1.744147157,12.82698442,11.68830149,176.5037828,0,,,
132.34375,49.95051262,-0.050393751,-0.309031538,7.877926421,32.9002264,4.448062103,19.81511679,0,,,
134.171875,45.92437897,0.152391468,0.019779258,2.754180602,18.9299388,9.002472379,92.63578244,0,,,
143.671875,45.3026471,-0.045768538,0.353642666,5.173913043,26.46234509,5.706651072,33.80261323,0,,,
134.609375,48.38262769,0.031232892,-0.058767792,1.970735786,15.77485764,9.712805395,107.7832396,0,,,
108.1328125,45.48289017,0.094002379,0.208858483,2.126254181,12.70365653,10.34733797,153.7029817,0,,,
109.859375,38.28016261,0.552138702,1.797503605,2.076086957,13.95088363,10.19158158,133.8708306,0,,,
127.9296875,47.15204522,0.057592207,-0.030546659,4.789297659,29.09899639,6.613883448,44.15056274,0,,,
132.8671875,49.19180748,0.175509846,0.117948082,3.33361204,21.28186945,7.854085803,68.74492959,0,,,
112.8671875,46.62941854,-0.02313142,0.112400221,3.340301003,24.6568167,7.579057689,57.42812101,0,,,
91.234375,42.41084111,0.724849416,1.233103522,1.56270903,12.83716831,13.86950403,230.7353403,0,,,
127.4453125,50.78182632,0.224905806,-0.244082484,11.40886288,45.0457503,3.999772193,14.81173829,0,,,
124.4296875,49.44515326,-0.030278797,-0.252209707,1.824414716,13.02804818,10.45613445,147.1652744,0,,,
145.6640625,50.22749455,-0.142951911,-0.329818808,13.27759197,41.52532611,3.156329881,9.109885459,0,,,
110.4765625,37.82173748,0.202312411,1.739351444,2.47909699,15.84658044,9.040641647,101.0842954,0,,,
95.21875,47.96644946,0.475408695,0.407617292,2.475752508,14.98411357,8.723307142,98.353171,0,,,
118.765625,43.35220661,0.161185858,0.714653152,1.921404682,15.32230684,10.92483713,141.4607203,0,,,
132.0078125,53.72230334,-0.101656922,-0.48305333,8.346989967,37.19564337,4.575855349,20.17918166,0,,,
137.125,50.17126917,0.05181362,0.02390955,8.198996656,41.15726262,4.86218409,21.860619,0,,,
148.4453125,50.52548995,0.017066273,-0.305790112,2.200668896,17.92635994,9.938955126,107.0258387,0,,,
104.140625,53.22207812,0.237450154,-0.245962266,70.5367893,92.38900681,0.640034884,-1.436646703,0,,,
110.640625,40.66243167,0.463422706,1.44097936,1.211538462,12.67873819,13.02104081,198.087177,0,,,
113.953125,49.2214161,0.234723211,0.289792216,1.081103679,13.48209307,14.25608113,216.8362204,0,,,
122.96875,43.69584818,0.272410391,0.711608265,4.423076923,24.86451453,6.871041387,51.41232523,0,,,
139.0390625,51.27109358,-0.39864281,-0.180106449,1.637959866,11.31408675,12.90417283,232.821992,0,,,
91.3046875,46.65340264,0.359883743,0.657983456,2.368729097,14.59630659,8.774024056,102.5815204,0,,,
119.1875,53.35329623,0.249054524,-0.163376516,1.575250836,10.89084744,13.09389137,255.2734239,0,,,
104.4765625,47.98159882,0.353676271,0.206041969,2.317725753,18.24836237,8.663603402,80.36671865,0,,,
126.5625,51.06074048,0.067622633,-0.328410158,2.649665552,15.37916025,8.251345191,88.64127274,0,,,
112.734375,44.80504373,0.356963079,0.833789338,5.22993311,30.06072127,6.018207994,36.33478318,0,,,
136.3359375,48.03404999,-0.044746027,-0.447504315,34.09448161,70.85683387,1.708222742,1.166025082,0,,,
101.109375,51.79123272,0.386449996,0.013776817,2.911371237,16.98067477,8.038120913,81.04171963,0,,,
135.5234375,50.02233327,-0.183039141,-0.076321772,4.334448161,22.58270235,6.212799132,43.32069298,0,,,
82.828125,38.94970904,0.599645123,2.00143602,1.909698997,13.64713721,10.07680217,131.0778182,0,,,
112.46875,44.87063654,0.314516702,0.539941879,1.939799331,12.77112865,11.32335949,173.5514443,0,,,
